chain_length,pop_size,total_time,min_memory,max_memory,max_memory_increment
16,512,12.386080741882324,118.8671875,119.3046875,0.4375
16,512,12.480278253555298,120.6171875,121.4921875,0.4375
16,512,13.185072660446167,122.3671875,122.3671875,0.0
16,512,12.413163423538208,122.3671875,122.3671875,0.0
16,512,12.579079389572144,120.73828125,120.73828125,0.0
16,512,12.514311075210571,121.17578125,121.17578125,0.0
16,512,12.752365350723267,121.17578125,121.17578125,0.0
16,512,12.642847776412964,121.17578125,121.17578125,0.0
16,512,12.783550262451172,121.17578125,121.17578125,0.0
16,512,12.892441511154175,121.17578125,121.17578125,0.0
16,512,13.147483825683594,121.17578125,121.61328125,0.4375
16,512,13.084134578704834,121.61328125,121.61328125,0.0
16,512,12.590463161468506,121.61328125,121.61328125,0.0
16,512,12.866865396499634,121.61328125,121.61328125,0.0
16,512,12.534753322601318,121.61328125,121.61328125,0.0
16,512,12.95748519897461,121.61328125,121.61328125,0.0
16,512,12.993503093719482,121.61328125,121.61328125,0.0
16,512,13.12887716293335,121.61328125,121.61328125,0.0
16,512,12.566718339920044,121.61328125,121.61328125,0.0
16,512,12.87216305732727,121.61328125,121.61328125,0.0
16,512,12.927613973617554,121.61328125,121.61328125,0.0
16,512,12.949297428131104,121.61328125,121.61328125,0.0
16,512,12.756180047988892,121.61328125,121.61328125,0.0
16,512,12.854381799697876,121.61328125,121.61328125,0.0
16,512,12.683814287185669,120.33984375,121.61328125,0.0
16,512,12.652091979980469,120.33984375,120.33984375,0.0
16,512,12.214962005615234,120.77734375,121.21484375,0.4375
16,512,13.012324333190918,121.21484375,121.21484375,0.0
16,512,13.368558168411255,122.52734375,122.52734375,0.0
16,512,13.211336135864258,121.2578125,122.52734375,0.0
16,512,12.856262922286987,121.2578125,121.2578125,0.0
16,512,13.231983423233032,121.2578125,121.2578125,0.0
16,512,12.699218034744263,121.2578125,121.2578125,0.0
16,512,12.691418886184692,121.2578125,121.2578125,0.0
16,512,13.384050846099854,121.25390625,121.6953125,0.4375
16,512,12.715252876281738,121.25390625,121.25390625,0.0
16,512,13.023740768432617,121.25390625,121.25390625,0.0
16,512,13.073598623275757,121.25390625,121.25390625,0.0
16,512,12.423624277114868,121.69140625,121.69140625,0.0
16,512,12.786252975463867,121.69140625,121.69140625,0.0
16,512,13.089839696884155,121.69140625,121.69140625,0.0
16,512,12.585992336273193,122.12890625,122.12890625,0.0
16,512,12.925130128860474,122.12890625,122.12890625,0.0
16,512,12.50984811782837,122.12890625,122.12890625,0.0
16,512,13.316584348678589,122.12890625,122.12890625,0.0
16,512,13.273290395736694,122.12890625,122.12890625,0.0
16,512,12.862426519393921,122.12890625,122.12890625,0.0
16,512,12.851221799850464,122.12890625,122.12890625,0.0
16,512,12.8905930519104,122.12890625,122.12890625,0.0
16,512,12.80831789970398,122.12890625,122.12890625,0.0
16,512,13.036139488220215,122.12890625,122.12890625,0.0
16,512,13.075055837631226,122.12890625,122.12890625,0.0
16,512,12.884756326675415,120.58203125,120.58203125,0.0
16,512,12.739218473434448,120.58203125,120.58203125,0.0
16,512,13.185096979141235,120.58203125,120.58203125,0.0
16,512,13.226314544677734,120.14453125,120.58203125,0.4375
