chain_length,pop_size,total_time,min_memory,max_memory,max_memory_increment
16,256,4.00371241569519,118.546875,118.9921875,0.0
16,256,3.986427068710327,118.984375,119.421875,0.4375
16,256,3.985936164855957,120.296875,120.296875,0.0
16,256,3.945308208465576,120.734375,121.609375,0.4375
16,256,3.9710276126861572,122.046875,122.484375,0.4375
16,256,3.996044397354126,123.359375,123.359375,0.0
16,256,3.940127372741699,123.796875,124.234375,0.4375
16,256,3.9536571502685547,125.109375,125.109375,0.0
16,256,3.9181973934173584,125.546875,126.421875,0.4375
16,256,4.0678980350494385,127.296875,127.734375,0.4375
16,256,4.0127458572387695,128.171875,128.609375,0.4375
16,256,3.9950692653656006,129.046875,129.046875,0.0
16,256,3.965677499771118,129.484375,129.921875,0.4375
16,256,4.041265964508057,130.796875,131.234375,0.4375
16,256,3.948667049407959,131.671875,132.546875,0.4375
16,256,4.007575750350952,132.984375,133.421875,0.4375
16,256,3.9869673252105713,133.859375,134.296875,0.4375
16,256,3.981837034225464,134.734375,135.609375,0.4375
16,256,3.9033191204071045,136.046875,136.484375,0.4375
16,256,4.025989532470703,136.921875,137.359375,0.4375
16,256,3.9626967906951904,137.796875,138.234375,0.4375
16,256,3.9857375621795654,138.671875,139.109375,0.4375
16,256,3.9221949577331543,139.546875,140.421875,0.4375
16,256,3.979583501815796,140.859375,141.296875,0.4375
16,256,3.9772446155548096,141.734375,142.609375,0.4375
16,256,4.019436597824097,143.046875,143.484375,0.4375
16,256,3.956047773361206,143.921875,143.921875,0.0
16,256,3.9683525562286377,144.359375,145.234375,0.4375
16,256,4.087111711502075,145.671875,146.109375,0.4375
16,256,4.075067758560181,146.546875,146.984375,0.4375
16,256,4.010757207870483,147.421875,147.421875,0.0
16,256,3.974207878112793,147.859375,148.296875,0.4375
16,256,3.987060308456421,148.734375,149.609375,0.4375
16,256,4.049423456192017,150.046875,150.484375,0.4375
16,256,4.0915443897247314,150.921875,151.359375,0.4375
16,256,3.999688148498535,151.796875,152.234375,0.4375
16,256,4.038365840911865,152.671875,153.546875,0.4375
16,256,3.956547498703003,153.984375,154.421875,0.4375
16,256,4.082557201385498,154.859375,155.296875,0.4375
16,256,4.1026434898376465,155.734375,156.171875,0.4375
16,256,4.01236629486084,157.046875,157.484375,0.4375
16,256,4.046045780181885,157.921875,157.921875,0.0
16,256,4.025270223617554,158.796875,159.234375,0.4375
16,256,4.002621173858643,159.671875,160.546875,0.4375
16,256,4.128432273864746,160.984375,161.421875,0.4375
16,256,4.041690349578857,161.859375,162.296875,0.4375
16,256,4.0230488777160645,162.734375,163.171875,0.4375
16,256,4.088670492172241,163.609375,164.046875,0.4375
16,256,3.950249195098877,164.484375,165.359375,0.4375
