chain_length,pop_size,total_time,min_memory,max_memory,max_memory_increment
16,2048,36.28007411956787,127.16015625,134.02734375,1.3125
16,2048,36.21075391769409,138.62109375,142.55859375,1.3125
16,2048,37.02210187911987,148.24609375,151.30859375,1.3125
16,2048,36.315717458724976,155.24609375,158.74609375,1.3125
16,2048,36.21537899971008,163.55859375,167.05859375,1.3125
16,2048,36.28078889846802,170.99609375,175.80859375,1.3125
16,2048,36.524940490722656,178.87109375,182.80859375,1.3125
16,2048,36.860281229019165,186.30859375,191.12109375,0.875
16,2048,37.13450288772583,194.62109375,198.12109375,1.3125
16,2048,36.576260805130005,203.37109375,206.87109375,1.3125
16,2048,37.052982807159424,211.24609375,214.30859375,1.3125
16,2048,36.58298873901367,219.12109375,223.05859375,0.875
16,2048,36.245036125183105,226.55859375,230.05859375,1.3125
16,2048,36.79573392868042,234.43359375,238.37109375,1.3125
16,2048,36.93239688873291,242.30859375,245.37109375,1.3125
16,2048,35.61989450454712,250.18359375,253.68359375,1.3125
16,2048,35.8583562374115,257.18359375,260.24609375,1.3125
16,2048,36.52422857284546,265.05859375,268.12109375,1.3125
16,2048,36.05250573158264,271.62109375,276.43359375,1.3125
16,2048,36.5036244392395,279.93359375,283.43359375,1.3125
16,2048,36.719752073287964,287.37109375,292.18359375,1.3125
16,2048,46.08661150932312,295.68359375,299.18359375,1.3125
16,2048,46.29386520385742,303.99609375,307.93359375,1.3125
16,2048,45.507214069366455,310.99609375,314.49609375,1.3125
16,2048,45.83833432197571,319.74609375,323.24609375,1.3125
16,2048,45.083224296569824,326.74609375,330.24609375,1.3125
16,2048,36.60425877571106,333.74609375,338.55859375,1.3125
16,2048,36.08188223838806,342.05859375,345.99609375,1.3125
16,2048,37.0532124042511,350.37109375,353.87109375,0.875
16,2048,36.43664741516113,357.80859375,361.30859375,1.3125
16,2048,36.37564158439636,364.80859375,369.18359375,1.3125
16,2048,35.769551515579224,372.68359375,376.62109375,1.3125
16,2048,37.17428398132324,380.12109375,384.93359375,0.875
16,2048,36.82301878929138,387.99609375,391.93359375,1.3125
16,2048,36.72697997093201,396.74609375,400.24609375,0.875
16,2048,37.16851186752319,403.74609375,407.68359375,1.3125
16,2048,36.33232808113098,410.74609375,415.99609375,0.875
16,2048,35.981590032577515,419.49609375,423.43359375,1.3125
16,2048,36.1360023021698,428.24609375,431.74609375,0.875
16,2048,36.3634352684021,435.24609375,437.87109375,1.3125
16,2048,36.33580303192139,437.87109375,437.87109375,0.0
16,2048,36.45989775657654,437.87109375,437.87109375,0.0
16,2048,36.25323271751404,437.87109375,437.87109375,0.0
16,2048,44.007272720336914,437.87109375,437.87109375,0.0
16,2048,36.90798497200012,437.87109375,437.87109375,0.0
16,2048,36.623525619506836,437.87109375,437.87109375,0.0
16,2048,36.044625997543335,437.87109375,437.87109375,0.0
16,2048,35.851207971572876,437.87109375,437.87109375,0.0
16,2048,36.36060404777527,437.87109375,437.87109375,0.0
16,2048,36.354379177093506,437.87109375,437.87109375,0.0
16,2048,36.60228896141052,437.87109375,437.87109375,0.0
16,2048,36.14712047576904,437.87109375,437.87109375,0.0
16,2048,36.87563443183899,437.87109375,437.87109375,0.0
16,2048,36.72410702705383,437.87109375,437.87109375,0.0
16,2048,36.79059815406799,437.87109375,437.87109375,0.0
16,2048,36.470059633255005,437.87109375,437.87109375,0.0
16,2048,36.33341097831726,437.87109375,437.87109375,0.0
16,2048,36.64799404144287,437.87109375,437.87109375,0.0
16,2048,36.7079975605011,437.87109375,437.87109375,0.0
16,2048,37.62976121902466,437.87109375,437.87109375,0.0
16,2048,36.35828685760498,437.87109375,437.87109375,0.0
16,2048,36.919304609298706,437.87109375,437.87109375,0.0
16,2048,37.042367458343506,437.87109375,437.87109375,0.0
16,2048,36.344704151153564,437.87109375,437.87109375,0.0
16,2048,36.91893458366394,437.87109375,437.87109375,0.0
16,2048,37.052062034606934,437.87109375,437.87109375,0.0
16,2048,36.79905033111572,437.87109375,437.87109375,0.0
16,2048,36.16907787322998,437.87109375,437.87109375,0.0
16,2048,37.53632998466492,437.87109375,437.87109375,0.0
16,2048,37.64339542388916,437.87109375,437.87109375,0.0
