chain_length,pop_size,total_time,min_memory,max_memory,max_memory_increment
16,1024,16.932976245880127,121.4609375,123.2109375,0.4375
16,1024,16.68018412590027,125.3984375,127.1484375,0.4375
16,1024,16.87571954727173,129.3359375,131.5234375,0.875
16,1024,16.762694835662842,133.7109375,135.4609375,0.875
16,1024,16.875218868255615,137.6484375,139.3984375,0.875
16,1024,16.94415783882141,141.5859375,143.3359375,0.4375
16,1024,16.36652183532715,145.5234375,147.2734375,0.875
16,1024,16.66062045097351,149.4609375,151.2109375,0.875
16,1024,16.534454822540283,152.9609375,154.7109375,0.875
16,1024,16.83377170562744,157.3359375,159.0859375,0.875
16,1024,16.324307203292847,160.8359375,162.1484375,0.4375
16,1024,16.502752780914307,164.3359375,165.6484375,0.4375
16,1024,16.71722102165222,167.8359375,169.5859375,0.875
16,1024,16.480476140975952,172.2109375,173.5234375,0.4375
16,1024,16.67339515686035,175.7109375,177.4609375,0.4375
16,1024,16.595661401748657,179.6484375,180.9609375,0.4375
16,1024,16.426187753677368,182.7109375,185.3359375,0.875
16,1024,16.434683799743652,187.0859375,188.8359375,0.875
16,1024,16.44880700111389,190.5859375,192.3359375,0.4375
16,1024,16.760257244110107,194.0859375,195.8359375,0.4375
16,1024,16.971595525741577,198.0234375,200.6484375,0.875
16,1024,16.38549304008484,202.3984375,204.1484375,0.4375
16,1024,16.362003087997437,206.3359375,208.5234375,0.875
16,1024,16.278805017471313,210.2734375,212.0234375,0.875
16,1024,16.80876088142395,213.7734375,216.3984375,0.875
16,1024,16.53853464126587,217.7109375,219.8984375,0.875
16,1024,16.523916006088257,222.5234375,223.8359375,0.4375
16,1024,16.242027759552002,226.0234375,227.7734375,0.875
16,1024,16.874962329864502,229.5234375,232.1484375,0.875
16,1024,16.67123579978943,233.8984375,235.6484375,0.875
16,1024,16.865410566329956,237.3984375,239.5859375,0.875
16,1024,16.777586221694946,241.3359375,243.0859375,0.875
16,1024,16.48351788520813,245.2734375,247.0234375,0.4375
16,1024,16.546865224838257,248.7734375,250.9609375,0.875
16,1024,16.97696280479431,252.7109375,255.3359375,0.875
16,1024,16.70586347579956,257.0859375,258.8359375,0.875
16,1024,16.89614701271057,260.1484375,262.7734375,0.875
16,1024,16.41593647003174,264.5234375,266.7109375,0.875
16,1024,16.6194429397583,268.8984375,270.6484375,0.875
16,1024,16.705932140350342,272.3984375,274.5859375,0.875
16,1024,16.81502056121826,276.7734375,278.5234375,0.4375
16,1024,17.12058734893799,280.2734375,282.0234375,0.875
16,1024,16.919766426086426,284.6484375,286.3984375,0.875
16,1024,16.802229166030884,288.1484375,289.8984375,0.875
16,1024,17.017666816711426,292.5234375,294.2734375,0.875
16,1024,16.699214220046997,296.0234375,298.6484375,0.875
16,1024,16.67127799987793,300.3984375,302.5859375,0.875
16,1024,16.795269012451172,304.3359375,306.5234375,0.4375
16,1024,16.502699851989746,308.7109375,310.4609375,0.4375
16,1024,16.579780340194702,312.2109375,314.3984375,0.4375
16,1024,16.640069484710693,316.1484375,317.8984375,0.875
16,1024,16.436787128448486,319.6484375,322.2734375,0.875
16,1024,16.328794240951538,324.0234375,325.7734375,0.875
16,1024,17.056638479232788,327.5234375,330.1484375,0.875
16,1024,16.297054767608643,331.8984375,333.2109375,0.4375
16,1024,16.747648239135742,335.3984375,337.5859375,0.875
16,1024,16.61501693725586,339.7734375,341.5234375,0.875
16,1024,16.75824761390686,343.2734375,345.0234375,0.875
