chain_length,pop_size,total_time,min_memory,max_memory,max_memory_increment
16,512,0.0007297992706298828,196.03125,196.78125,0.75
16,512,0.0007369518280029297,194.02734375,194.02734375,0.0
16,512,0.0007326602935791016,197.77734375,198.52734375,0.75
16,512,0.0007493495941162109,200.02734375,200.02734375,0.0
16,512,0.0007908344268798828,202.27734375,202.27734375,0.0
16,512,0.00072479248046875,203.77734375,204.52734375,0.75
16,512,0.0006515979766845703,206.77734375,206.77734375,0.0
16,512,0.0006768703460693359,209.77734375,210.52734375,0.75
16,512,0.0006990432739257812,212.77734375,212.77734375,0.0
16,512,0.0006432533264160156,216.52734375,216.52734375,0.0
16,512,0.0006647109985351562,186.3046875,186.3046875,0.0
16,512,0.0007085800170898438,189.3046875,190.0546875,0.75
16,512,0.0007183551788330078,193.8046875,194.5546875,0.75
16,512,0.0007715225219726562,197.5546875,198.3046875,0.75
16,512,0.0006642341613769531,202.0546875,202.8046875,0.75
16,512,0.0006382465362548828,205.8046875,206.5546875,0.75
16,512,0.0006861686706542969,209.5546875,210.3046875,0.75
16,512,0.0006618499755859375,213.3046875,214.0546875,0.75
16,512,0.0006542205810546875,217.8046875,218.5546875,0.75
16,512,0.0006823539733886719,188.2265625,220.8046875,0.0
16,512,0.0007197856903076172,191.2265625,191.9765625,0.75
16,512,0.000804901123046875,195.7265625,196.4765625,0.75
16,512,0.0006537437438964844,198.7265625,199.4765625,0.75
16,512,0.0008363723754882812,201.7265625,202.4765625,0.75
16,512,0.0006585121154785156,204.7265625,205.4765625,0.75
16,512,0.0006690025329589844,209.2265625,209.9765625,0.75
16,512,0.0007407665252685547,212.9765625,213.7265625,0.75
16,512,0.0007152557373046875,217.4765625,218.2265625,0.75
16,512,0.0006358623504638672,187.28125,219.7265625,0.0
16,512,0.0007917881011962891,190.28125,191.03125,0.75
16,512,0.0008397102355957031,194.03125,194.03125,0.0
16,512,0.0007336139678955078,197.78125,198.53125,0.75
16,512,0.0006670951843261719,201.53125,202.28125,0.75
16,512,0.0006344318389892578,205.28125,206.03125,0.75
16,512,0.0007047653198242188,209.78125,209.78125,0.0
16,512,0.0007145404815673828,213.53125,214.28125,0.75
16,512,0.0006511211395263672,217.28125,217.28125,0.0
16,512,0.0006632804870605469,188.1015625,221.03125,0.0
16,512,0.0007240772247314453,191.1015625,191.8515625,0.75
16,512,0.0006635189056396484,195.6015625,195.6015625,0.0
16,512,0.0007197856903076172,199.3515625,200.1015625,0.75
16,512,0.000652313232421875,202.3515625,203.1015625,0.75
16,512,0.0006730556488037109,206.8515625,207.6015625,0.75
16,512,0.0008318424224853516,209.1015625,209.8515625,0.75
16,512,0.0007042884826660156,212.8515625,213.6015625,0.75
16,512,0.0006468296051025391,216.6015625,217.3515625,0.75
16,512,0.0006392002105712891,187.54296875,220.3515625,0.0
16,512,0.001171112060546875,190.54296875,190.54296875,0.0
16,512,0.0006718635559082031,194.29296875,195.04296875,0.75
16,512,0.0006208419799804688,198.79296875,198.79296875,0.0
