chain_length,pop_size,total_time,min_memory,max_memory,max_memory_increment
16,2048,51.68046188354492,134.3984375,138.54296875,0.4375
16,2048,52.12094259262085,135.90234375,139.2109375,0.0
16,2048,50.67477059364319,135.23046875,139.83984375,0.4375
16,2048,52.56419515609741,136.2421875,139.60546875,0.4375
16,2048,53.458487033843994,135.08984375,139.7421875,0.875
16,2048,52.588632106781006,135.08203125,139.46484375,0.4375
16,2048,52.03740119934082,136.1953125,139.45703125,0.0
16,2048,52.16140651702881,133.33984375,138.734375,0.4375
16,2048,52.19061613082886,135.1328125,138.58984375,0.0
16,2048,51.720990896224976,133.21875,137.7578125,0.4375
16,2048,53.479408740997314,133.21875,137.59375,0.4375
16,2048,51.663086891174316,134.59765625,137.59375,0.0
16,2048,51.9127357006073,132.5234375,138.16796875,0.875
16,2048,53.64227223396301,133.50390625,137.7734375,0.4375
16,2048,52.209399461746216,135.4296875,138.75390625,0.4375
16,2048,53.012951612472534,133.91015625,139.71875,0.875
16,2048,51.75519514083862,136.3984375,139.59765625,0.0
16,2048,53.17271637916565,134.84765625,139.4609375,0.4375
16,2048,53.1366240978241,136.31640625,139.66015625,0.0
16,2048,53.296796560287476,135.32421875,139.81640625,0.875
16,2048,52.660576820373535,135.9375,140.57421875,0.875
16,2048,53.85915207862854,136.52734375,139.875,0.0
16,2048,52.452582359313965,134.203125,140.00390625,0.875
16,2048,51.37156343460083,136.33984375,139.453125,0.0
16,2048,53.87608742713928,134.8984375,139.40234375,0.4375
16,2048,51.945518016815186,135.14453125,139.7109375,0.875
16,2048,53.83910059928894,136.1875,139.51953125,0.4375
16,2048,52.2598979473114,134.6171875,140.3671875,0.4375
16,2048,52.60858654975891,136.94921875,140.3046875,0.0
16,2048,53.83630847930908,136.48828125,140.01171875,0.4375
16,2048,51.90027475357056,134.921875,139.55078125,0.875
16,2048,51.953123569488525,136.55859375,139.734375,0.4375
16,2048,52.53456234931946,133.5,139.30859375,0.4375
16,2048,52.140052318573,134.9921875,139.625,0.4375
16,2048,52.92359972000122,136.60546875,139.8046875,0.875
16,2048,52.161275148391724,134.50390625,136.953125,0.875
16,2048,52.47077679634094,136.68359375,139.75390625,0.0
16,2048,53.07288599014282,135.71484375,140.18359375,0.4375
16,2048,51.73390197753906,135.5390625,140.08984375,0.4375
16,2048,52.44544053077698,137.00390625,140.3515625,0.4375
16,2048,52.85781526565552,134.5078125,140.28125,0.4375
16,2048,52.64515280723572,137.07421875,140.1953125,0.0
16,2048,53.378695249557495,135.48828125,140.13671875,0.4375
16,2048,52.38101530075073,136.77734375,139.86328125,0.4375
16,2048,52.02104449272156,137.09765625,140.27734375,0.4375
16,2048,51.33167576789856,135.98828125,140.59765625,0.4375
16,2048,51.823442220687866,137.5859375,140.80078125,0.0
16,2048,53.01297450065613,137.55078125,141.0859375,0.0
16,2048,51.897085189819336,135.8203125,140.17578125,0.875
16,2048,52.084720849990845,137.07421875,140.1953125,0.875
16,2048,53.26029825210571,133.84375,139.515625,0.875
16,2048,53.33062434196472,136.7421875,139.96875,0.0
16,2048,52.652706146240234,136.46875,139.8046875,0.0
16,2048,53.13797116279602,135.59765625,139.96875,0.875
16,2048,52.16993951797485,136.609375,139.97265625,0.0
16,2048,51.67236566543579,136.2265625,139.671875,0.0
16,2048,53.52313303947449,134.8515625,139.2890625,0.4375
16,2048,52.18238711357117,135.1875,139.6640625,0.875
16,2048,53.017407178878784,136.01953125,139.125,0.875
16,2048,52.841434955596924,135.19921875,137.51953125,0.4375
16,2048,52.264331102371216,137.3203125,140.44921875,0.4375
16,2048,52.312787771224976,137.125,140.3828125,0.0
16,2048,52.6568284034729,135.1484375,139.75,0.875
16,2048,53.67439079284668,136.0390625,139.5234375,0.4375
16,2048,52.970601320266724,134.1796875,136.45703125,0.875
16,2048,52.53685212135315,135.21484375,139.8671875,0.4375
16,2048,51.87542366981506,135.97265625,139.15234375,0.4375
16,2048,52.925841331481934,134.28125,139.91015625,0.4375
16,2048,52.57453751564026,135.28125,139.96875,0.4375
16,2048,53.29212760925293,136.65234375,139.65625,0.0
16,2048,52.809815645217896,134.5859375,140.33203125,0.875
16,2048,53.14104199409485,136.96484375,140.2734375,0.0
16,2048,52.76296544075012,136.3515625,139.58984375,0.875
16,2048,52.45042371749878,135.875,139.4140625,0.0
16,2048,51.830355167388916,135.2109375,139.8125,0.4375
16,2048,51.79625654220581,136.2421875,139.5859375,0.0
16,2048,52.807201623916626,136.15234375,139.3046875,0.875
16,2048,52.450488805770874,135.3046875,139.65234375,0.4375
16,2048,52.4880006313324,136.45703125,139.6796875,0.0
16,2048,53.66433238983154,135.23046875,140.625,0.875
16,2048,53.21403408050537,137.41796875,140.48046875,0.875
16,2048,52.07547187805176,137.0859375,140.1484375,0.875
16,2048,52.18100357055664,136.73828125,136.73828125,0.0
16,2048,52.779866218566895,139.80078125,139.80078125,0.0
16,2048,51.4658362865448,136.26171875,139.76171875,0.875
16,2048,52.04195308685303,136.78125,140.28125,0.875
16,2048,53.141103982925415,136.84765625,140.34765625,0.875
16,2048,52.12002110481262,136.9921875,139.6171875,1.3125
16,2048,52.61572575569153,137.93359375,141.43359375,0.875
16,2048,51.72768211364746,137.3515625,140.8515625,0.875
16,2048,51.42963767051697,137.19140625,140.69140625,0.875
16,2048,52.46669912338257,136.67578125,140.61328125,0.875
16,2048,52.59653997421265,137.08984375,139.27734375,0.875
16,2048,52.8510046005249,136.578125,139.640625,0.875
16,2048,52.71453261375427,136.2421875,140.1796875,0.875
16,2048,53.18232536315918,137.515625,141.453125,0.4375
16,2048,52.465883016586304,136.67578125,140.17578125,0.875
16,2048,52.65345859527588,136.50390625,137.37890625,0.4375
16,2048,51.74715495109558,137.17578125,140.44140625,0.0
16,2048,52.30160856246948,137.28125,140.23828125,0.0
