chain_length,pop_size,total_time,min_memory,max_memory,max_memory_increment
32,256,10.879766941070557,142.03515625,142.4765625,0.0
32,256,9.491915941238403,143.34765625,144.22265625,0.4375
32,256,9.46982455253601,145.53515625,145.97265625,0.4375
32,256,9.26193642616272,147.28515625,148.16015625,0.4375
32,256,9.240403413772583,149.03515625,150.34765625,0.4375
32,256,9.33374834060669,151.22265625,152.09765625,0.4375
32,256,9.365888118743896,153.41015625,154.28515625,0.4375
32,256,9.449172973632812,155.16015625,156.03515625,0.4375
32,256,9.353447914123535,156.91015625,157.78515625,0.4375
32,256,9.446061611175537,158.66015625,159.97265625,0.4375
32,256,9.312599182128906,160.84765625,161.72265625,0.4375
32,256,9.2882821559906,163.03515625,163.91015625,0.4375
32,256,9.35570478439331,164.78515625,165.66015625,0.4375
32,256,9.495297193527222,166.53515625,167.41015625,0.4375
32,256,9.568381309509277,168.28515625,169.59765625,0.4375
32,256,9.260007381439209,170.47265625,171.34765625,0.4375
32,256,9.404353380203247,172.22265625,173.09765625,0.4375
32,256,9.223728656768799,174.41015625,175.28515625,0.4375
32,256,11.17301321029663,176.16015625,176.59765625,0.4375
32,256,11.78960371017456,177.91015625,179.22265625,0.4375
32,256,11.716548442840576,180.09765625,180.97265625,0.4375
32,256,11.763272285461426,181.84765625,182.72265625,0.4375
32,256,11.786571264266968,184.03515625,184.91015625,0.4375
32,256,11.591508865356445,185.78515625,186.66015625,0.4375
32,256,11.52846884727478,187.53515625,188.84765625,0.4375
32,256,11.879759311676025,189.72265625,190.59765625,0.4375
32,256,11.785994529724121,191.91015625,192.34765625,0.4375
32,256,11.85600996017456,193.22265625,194.53515625,0.4375
32,256,11.718119859695435,195.41015625,196.72265625,0.4375
32,256,11.69665002822876,197.59765625,198.47265625,0.4375
32,256,11.798347234725952,199.34765625,200.66015625,0.4375
32,256,11.73115086555481,201.53515625,202.41015625,0.4375
32,256,11.548633337020874,203.28515625,204.59765625,0.4375
32,256,11.697342157363892,205.47265625,206.34765625,0.4375
32,256,11.55553674697876,207.22265625,208.53515625,0.4375
32,256,11.199131965637207,209.41015625,210.28515625,0.4375
32,256,9.693386554718018,211.16015625,212.03515625,0.4375
32,256,9.35135793685913,212.91015625,213.78515625,0.4375
32,256,9.409196853637695,215.09765625,215.53515625,0.4375
32,256,9.381507396697998,216.41015625,217.72265625,0.4375
32,256,11.629877805709839,218.59765625,219.03515625,0.4375
32,256,11.59285569190979,220.34765625,221.66015625,0.4375
32,256,11.710604667663574,222.97265625,223.41015625,0.4375
32,256,11.629852294921875,224.28515625,225.16015625,0.4375
32,256,11.636252164840698,226.03515625,227.34765625,0.4375
32,256,11.785425424575806,228.66015625,229.53515625,0.4375
32,256,11.63980746269226,230.84765625,231.28515625,0.4375
32,256,12.122885465621948,232.16015625,233.03515625,0.4375
32,256,11.695895671844482,234.34765625,235.22265625,0.4375
32,256,11.680310010910034,236.09765625,237.41015625,0.4375
32,256,11.811501502990723,238.28515625,239.16015625,0.4375
32,256,11.633946657180786,240.03515625,241.34765625,0.4375
32,256,11.655168056488037,242.22265625,243.09765625,0.4375
32,256,9.49239182472229,243.97265625,244.41015625,0.4375
32,256,9.407536029815674,245.28515625,246.16015625,0.4375
32,256,9.36086392402649,247.47265625,248.34765625,0.4375
32,256,9.769676446914673,249.66015625,250.09765625,0.4375
32,256,9.32028079032898,251.41015625,252.72265625,0.4375
32,256,9.368022918701172,253.59765625,254.47265625,0.4375
32,256,9.310329675674438,255.34765625,256.22265625,0.4375
32,256,9.395068168640137,257.09765625,258.41015625,0.4375
32,256,9.395619630813599,259.28515625,260.16015625,0.4375
32,256,9.309169292449951,261.03515625,262.34765625,0.4375
32,256,9.426777839660645,263.22265625,264.09765625,0.4375
32,256,10.058949947357178,264.97265625,264.97265625,0.0
32,256,9.818479061126709,264.97265625,264.97265625,0.0
32,256,9.286327600479126,264.97265625,264.97265625,0.0
32,256,9.503795623779297,264.97265625,264.97265625,0.0
32,256,9.73350715637207,264.97265625,264.97265625,0.0
32,256,9.427237033843994,264.97265625,264.97265625,0.0
32,256,9.710883855819702,264.97265625,264.97265625,0.0
32,256,9.513247966766357,264.97265625,264.97265625,0.0
32,256,9.279899597167969,264.97265625,264.97265625,0.0
32,256,9.294840574264526,264.97265625,264.97265625,0.0
32,256,9.336378812789917,264.97265625,264.97265625,0.0
32,256,11.857170343399048,264.97265625,264.97265625,0.0
32,256,11.86247205734253,264.97265625,264.97265625,0.0
32,256,11.808126449584961,264.97265625,264.97265625,0.0
32,256,11.643636226654053,264.97265625,264.97265625,0.0
