chain_length,total_time_mean,total_time_std,max_memory_increment_mean,max_memory_increment_std,min_memory_mean,min_memory_std,max_memory_mean,max_memory_std
32,1.47896399974823,0.020515487469334476,0.35,0.19764235376052372,190.664765625,9.993150776978268,191.712578125,9.774885917844852
