chain_length,pop_size,total_time,min_memory,max_memory,max_memory_increment
16,1024,30.800703048706055,121.2109375,122.5234375,0.4375
16,1024,36.37545847892761,123.3984375,125.1484375,0.4375
16,1024,31.621091604232788,122.8671875,124.6171875,0.4375
16,1024,32.10837984085083,125.46875,126.34375,0.4375
16,1024,37.249284982681274,122.8671875,123.7421875,0.4375
16,1024,34.42890119552612,123.2890625,125.92578125,0.4375
16,1024,33.748576402664185,125.015625,125.91015625,0.4375
16,1024,32.355430126190186,122.390625,125.8828125,0.0
16,1024,36.25748372077942,123.703125,125.890625,0.4375
16,1024,35.92928457260132,123.35546875,125.54296875,0.4375
16,1024,35.17963242530823,126.84375,128.59375,0.4375
16,1024,32.393516302108765,124.3203125,126.5078125,0.4375
16,1024,31.047682285308838,123.6484375,126.9453125,0.4375
16,1024,33.27986979484558,124.9453125,125.8359375,0.4375
16,1024,37.12592673301697,124.7734375,127.5703125,0.0
16,1024,33.183605909347534,126.515625,126.9609375,0.4375
16,1024,32.7412383556366,123.5546875,124.8671875,0.4375
16,1024,30.111039638519287,123.984375,127.046875,0.4375
16,1024,34.216267824172974,123.48828125,124.80078125,0.4375
16,1024,33.29142427444458,123.6484375,126.98828125,0.4375
16,1024,30.83864998817444,126.265625,127.578125,0.4375
16,1024,36.42392086982727,125.23828125,126.55078125,0.4375
16,1024,37.304850339889526,127.42578125,129.17578125,0.4375
16,1024,30.948094844818115,124.9609375,126.2734375,0.4375
16,1024,31.64366126060486,123.75390625,126.69921875,0.4375
16,1024,32.03906846046448,124.625,125.0625,0.4375
16,1024,34.33303713798523,123.50390625,127.25,0.4375
16,1024,32.2662467956543,124.37890625,124.81640625,0.4375
16,1024,32.81034469604492,123.39453125,126.01953125,0.4375
16,1024,34.76479506492615,126.89453125,127.76953125,0.4375
16,1024,32.98416709899902,123.0546875,125.67578125,0.4375
16,1024,35.282708406448364,122.9296875,126.55078125,0.4375
16,1024,34.02531623840332,124.640625,125.109375,0.4375
16,1024,31.65279769897461,121.53125,125.953125,0.4375
16,1024,30.37432336807251,124.59375,126.34375,0.4375
16,1024,30.498995542526245,123.4765625,125.2265625,0.4375
16,1024,32.460689306259155,124.78515625,126.96875,0.4375
16,1024,31.346916437149048,125.63671875,126.5234375,0.0
16,1024,29.502403497695923,122.625,126.94921875,0.4375
16,1024,38.65628004074097,125.6875,127.0,0.4375
16,1024,29.612966060638428,123.9453125,125.6953125,0.4375
16,1024,33.58204007148743,125.6953125,127.0078125,0.4375
16,1024,30.740846157073975,123.8515625,125.1640625,0.875
16,1024,32.85898280143738,120.91796875,125.5859375,0.4375
16,1024,32.84218096733093,123.1015625,125.2890625,0.4375
16,1024,35.907689332962036,127.19140625,129.2265625,0.4375
16,1024,30.094485759735107,126.21484375,127.08984375,0.4375
16,1024,33.61641025543213,123.28515625,125.91015625,0.4375
16,1024,32.61649703979492,126.33203125,128.08203125,0.4375
16,1024,30.784712076187134,126.5234375,126.96875,0.4375
16,1024,30.654730558395386,125.59765625,127.8359375,0.4375
16,1024,30.77450203895569,125.12109375,125.99609375,0.4375
16,1024,33.59898805618286,125.54296875,126.4296875,0.4375
16,1024,36.49411869049072,125.7265625,127.0390625,0.4375
16,1024,32.6151864528656,125.58203125,127.33203125,0.4375
16,1024,32.34794235229492,126.41796875,128.60546875,0.4375
16,1024,33.17497253417969,126.69921875,127.13671875,0.4375
16,1024,30.175286531448364,125.4765625,128.88671875,0.4375
16,1024,33.94601130485535,126.765625,127.21875,0.4375
16,1024,40.816356897354126,126.37890625,128.0703125,0.0
16,1024,35.41533803939819,125.92578125,126.80078125,0.4375
16,1024,35.97945237159729,125.21875,126.09375,0.4375
16,1024,31.880298852920532,125.640625,127.828125,0.4375
16,1024,31.620932579040527,126.0625,126.9375,0.4375
16,1024,33.141815185546875,125.95703125,127.80078125,0.4375
16,1024,29.69596219062805,125.09765625,126.84765625,0.4375
16,1024,32.3051655292511,123.671875,127.70703125,0.4375
16,1024,29.348530292510986,125.85546875,127.16796875,0.4375
16,1024,28.218580961227417,124.87109375,124.87109375,0.0
16,1024,33.35202360153198,123.8671875,126.60546875,0.4375
16,1024,34.83719038963318,124.71875,125.1640625,0.4375
16,1024,29.023967266082764,125.91796875,127.765625,0.4375
16,1024,30.297367334365845,126.79296875,128.9765625,0.4375
16,1024,30.978466272354126,126.5703125,127.4453125,0.4375
16,1024,31.780760049819946,125.453125,127.875,0.4375
16,1024,31.676680088043213,126.3125,126.75,0.0
16,1024,27.979975700378418,126.30078125,128.0546875,0.0
16,1024,30.95325493812561,126.28515625,127.59765625,0.4375
16,1024,28.094039916992188,124.59765625,125.0546875,0.4375
16,1024,34.8394672870636,123.43359375,127.22265625,0.0
