chain_length,pop_size,total_time,min_memory,max_memory,max_memory_increment
32,1024,3.762003183364868,171.82421875,177.07421875,0.875
32,1024,3.897174119949341,175.12890625,177.30859375,0.4375
32,1024,3.8784682750701904,181.6796875,184.30078125,0.875
32,1024,3.7697463035583496,186.47265625,190.40234375,0.875
32,1024,3.8380117416381836,194.33203125,198.26953125,0.4375
32,1024,3.8301098346710205,201.30078125,206.08984375,0.875
32,1024,3.8595821857452393,206.0859375,207.83203125,0.4375
32,1024,3.8732986450195312,207.36328125,208.26171875,0.4375
32,1024,3.8356964588165283,208.2109375,209.0859375,0.4375
32,1024,3.8303065299987793,208.61328125,209.05078125,0.4375
32,1024,3.8887927532196045,208.58203125,209.03125,0.4375
32,1024,3.837761878967285,208.1015625,208.5546875,0.4375
32,1024,3.8346588611602783,208.94921875,211.13671875,0.4375
32,1024,3.8144779205322266,210.2109375,211.10546875,0.0
32,1024,3.844505548477173,210.1796875,210.6328125,0.4375
32,1024,3.903888463973999,199.62890625,200.94140625,0.4375
32,1024,3.8281891345977783,200.88671875,201.34765625,0.4375
32,1024,3.835613965988159,201.2734375,202.17578125,0.4375
32,1024,3.840029239654541,201.6796875,203.4296875,0.4375
32,1024,3.8284425735473633,206.0390625,210.40625,0.875
32,1024,3.899280071258545,210.8046875,211.6875,0.4375
32,1024,3.807908535003662,211.66015625,212.09765625,0.4375
32,1024,3.8478336334228516,211.203125,212.515625,0.4375
32,1024,3.8592920303344727,211.59765625,212.49609375,0.4375
32,1024,3.85793137550354,208.77734375,213.765625,0.4375
32,1024,3.8785946369171143,208.7578125,209.203125,0.4375
32,1024,3.9094810485839844,207.8515625,208.7265625,0.4375
32,1024,3.859851121902466,207.3671875,209.1171875,0.4375
32,1024,3.895906448364258,208.65625,209.5390625,0.4375
32,1024,3.8869287967681885,209.93359375,212.10546875,0.875
32,1024,3.810141086578369,212.5234375,213.3984375,0.4375
32,1024,3.8824446201324463,212.0234375,212.9140625,0.4375
32,1024,3.8225250244140625,212.01171875,214.18359375,0.4375
32,1024,3.905222177505493,213.2578125,214.1484375,0.4375
32,1024,3.9788737297058105,207.1484375,208.05078125,0.4375
32,1024,3.8449935913085938,206.703125,207.14453125,0.4375
32,1024,3.8877058029174805,205.76953125,206.23046875,0.4375
32,1024,3.8303799629211426,204.86328125,205.7578125,0.4375
32,1024,3.8388311862945557,204.40234375,209.21484375,0.4375
32,1024,3.9438164234161377,210.51171875,211.38671875,0.4375
32,1024,3.8765251636505127,210.91796875,211.79296875,0.4375
32,1024,3.809364080429077,209.9765625,210.8515625,0.4375
32,1024,3.8076670169830322,211.2578125,212.1328125,0.4375
32,1024,3.841294527053833,206.69921875,212.54296875,0.4375
32,1024,3.8627028465270996,206.23046875,207.53125,0.4375
32,1024,3.8734328746795654,206.19140625,207.078125,0.4375
32,1024,3.8431899547576904,205.703125,206.60546875,0.4375
32,1024,3.8616809844970703,205.66015625,207.41015625,0.4375
32,1024,3.890944004058838,210.89453125,213.51953125,0.875
32,1024,3.8420467376708984,212.62890625,215.25390625,0.4375
